product_id,Avg_rating
2775,1.0
2776,4.0
2777,1.0
2778,4.67
2779,1.0
2780,4.0
2783,2.0
2784,1.0
2785,2.25
2786,5.0
2788,2.75
2790,3.0
2792,1.0
2793,3.75
2794,2.0
2796,4.0
2797,4.0
2798,3.33
2799,5.0
2800,3.0
2804,2.33
2806,2.5
2808,2.0
2809,2.0
2810,3.0
2811,3.0
2812,2.75
2813,2.0
2814,2.2
2815,3.0
2816,3.0
2817,3.0
2818,3.0
2820,5.0
2821,4.0
2824,5.0
2825,4.0
2827,3.2
2828,3.0
2830,2.0
2831,5.0
2836,4.0
2838,3.67
2839,3.67
2840,4.5
2842,3.5
2843,3.33
2845,2.0
2846,3.0
2848,3.0
2850,2.5
2851,5.0
2852,3.4
2853,5.0
2854,3.0
2855,3.0
2857,3.33
2858,3.5
2860,4.0
2861,2.0
2862,3.0
2863,5.0
2865,3.0
2866,2.5
2867,3.0
2869,2.0
2871,4.5
2872,2.5
2873,4.0
2874,4.0
2875,5.0
2876,2.0
2877,2.0
2879,2.0
2884,1.5
2885,1.0
2886,5.0
2890,3.0
2892,3.0
2893,3.67
2894,4.0
2896,2.67
2898,2.6
2899,3.0
2900,5.0
2901,4.0
2902,3.4
2903,2.0
2905,2.0
2906,5.0
2907,2.5
2909,4.0
2910,3.5
2911,3.0
2912,1.0
2914,3.0
2917,5.0
2918,5.0
2919,3.0
2922,2.0
2923,2.0
2924,4.5
2927,2.33
2928,2.0
2930,2.0
2932,2.0
2933,4.0
2934,3.0
2935,4.0
2936,1.0
2937,3.0
2938,2.8
2941,3.25
2942,5.0
2943,3.75
2944,3.0
2946,2.5
2948,3.0
2949,3.0
2950,1.0
2951,3.67
2952,4.5
2953,1.67
2955,1.0
2957,3.0
2961,3.5
2962,5.0
2963,2.0
2964,2.0
2966,5.0
2967,3.0
2972,4.0
2973,4.0
2975,5.0
2976,4.0
2977,3.0
2983,3.0
2984,3.5
2985,5.0
2986,3.5
2987,5.0
2988,2.5
2989,5.0
2991,4.0
2992,3.25
2993,3.0
2995,4.0
2996,5.0
2997,3.5
2998,4.0
2999,3.5
3003,2.33
3009,3.0
3012,5.0
3023,4.0
3024,4.0
3025,3.0
3028,2.0
3032,5.0
3033,1.0
3034,5.0
3035,3.0
3036,4.0
3037,1.0
3039,2.0
3040,2.0
3041,1.5
3047,1.0
3048,2.67
3052,3.0
3053,2.0
3054,3.5
3055,2.0
3057,2.0
3060,5.0
3068,2.5
3070,1.0
3073,3.0
3074,4.0
3075,3.0
3077,3.67
3078,4.0
3082,3.33
3083,3.0
3084,5.0
3085,3.67
3090,4.0
3091,5.0
3092,3.0
3093,1.0
3095,1.0
3096,3.0
3097,4.0
3098,2.0
3099,4.0
3100,5.0
3104,3.0
3106,2.67
3107,4.67
3112,3.5
3114,3.0
3118,5.0
3122,5.0
3125,3.0
3126,3.5
3130,5.0
3131,1.0
3134,2.0
3137,2.5
3140,4.0
3143,2.0
3146,3.0
3147,1.0
3149,4.0
3152,4.5
3158,2.0
3160,5.0
3161,3.0
3162,1.0
3164,1.0
3165,4.0
3166,2.5
3167,2.0
3168,3.0
3172,2.5
3176,5.0
3188,5.0
3196,1.0
3198,2.0
3201,1.0
3204,2.0
3205,1.5
3206,4.0
3207,3.5
3210,2.0
3212,2.5
3213,3.0
3215,2.0
3217,3.0
3219,1.5
3221,3.0
3222,2.0
3223,3.0
3228,2.5
3233,3.0
3237,4.0
3238,1.0
3240,2.33
3241,2.0
3246,5.0
3250,4.0
3256,4.0
3259,2.5
3260,3.5
3264,1.5
3265,1.5
3270,3.67
3272,5.0
3274,2.0
3279,3.5
3281,3.0
3283,4.0
3284,3.0
3286,1.5
3288,4.5
3290,4.0
3291,3.0
3294,2.0
3296,3.0
3298,4.5
3300,2.0
3303,3.0
3307,4.0
3308,3.0
3309,4.0
3311,3.0
3316,3.0
3319,5.0
3323,2.0
3328,5.0
3337,2.0
3340,2.5
3342,3.5
3344,2.0
3346,1.0
3351,5.0
3352,3.0
3356,1.0
3359,3.5
3360,2.0
3364,3.0
3367,1.0
3368,1.0
3370,2.0
3371,3.0
3374,3.5
3376,2.0
3378,3.0
3381,2.75
3382,2.67
3386,4.0
3387,4.0
3389,4.0
3391,5.0
3393,3.0
3394,4.0
3397,5.0
3401,3.0
3402,2.0
3404,2.0
3406,4.0
3410,3.0
3411,3.5
3420,2.67
3424,2.5
3429,3.0
3430,4.0
3436,1.5
3437,4.5
3438,1.0
3443,4.5
3444,1.0
3446,5.0
3449,5.0
3451,4.0
3452,3.0
3455,4.0
3462,2.5
3463,3.0
3466,4.0
3468,2.0
3469,3.0
3478,1.33
3481,2.0
3482,4.0
3483,5.0
3484,3.5
3491,4.0
3494,3.0
3502,4.0
3504,3.0
3507,5.0
3508,3.0
3509,3.33
3512,1.67
3514,3.0
3515,3.0
3519,3.0
3520,2.67
3525,4.0
3530,5.0
3536,3.0
3541,2.0
3544,1.0
3547,3.0
3549,1.0
3550,2.0
3551,5.0
3552,3.5
3556,1.0
3557,4.0
3558,3.5
3561,2.0
3563,3.0
3564,1.0
3565,4.0
3567,1.0
3568,3.5
3571,2.0
3573,5.0
3574,2.75
3575,3.75
3578,2.0
3580,3.0
3581,3.0
3584,2.0
3588,2.0
3593,2.5
3597,4.0
3598,2.5
3599,1.5
3600,1.0
3603,1.0
3606,1.0
3609,3.0
3619,3.0
3621,2.67
3622,3.0
3624,3.0
3625,3.5
3630,3.0
3633,4.0
3634,3.0
3635,2.33
3636,2.25
3637,2.5
3638,3.0
3640,5.0
3641,4.0
3642,2.67
3643,3.5
3644,5.0
3646,2.67
3648,1.5
3651,2.0
3654,3.5
3655,3.0
3659,3.0
3660,2.0
3662,3.0
3663,2.5
3667,4.0
3669,2.0
3670,1.0
3672,1.5
3675,3.5
3676,4.5
3680,2.75
3683,4.0
3684,5.0
3686,4.0
3692,4.0
3694,3.0
3698,3.0
3700,5.0
3701,5.0
3702,2.5
3704,3.0
3708,1.5
3709,2.0
3710,4.0
3711,1.0
3717,1.0
3719,3.25
3720,4.0
3727,3.0
3731,1.0
3733,5.0
3738,1.0
3744,1.0
3746,3.0
3747,4.0
3750,3.0
3753,1.0
3754,3.5
3758,4.0
3760,3.0
3762,2.0
3770,5.0
3771,4.5
3772,4.0
3774,2.0
3775,2.0
3777,4.0
3780,4.0
3781,3.0
3782,2.0
3783,1.5
3784,1.0
3786,3.0
3787,3.5
3789,3.0
3794,4.0
3796,5.0
3799,5.0
3800,3.0
3802,5.0
3805,3.5
3807,4.0
3808,4.0
3809,2.0
3813,5.0
3814,2.0
3815,2.5
3816,2.0
3823,5.0
3825,2.5
3832,2.0
3833,5.0
3835,2.5
3836,1.0
3840,1.0
3848,1.0
3855,5.0
3858,2.0
3860,3.0
3862,5.0
3863,1.0
3866,5.0
3872,3.67
3873,4.0
3874,2.5
3878,1.0
3879,3.67
3880,5.0
3882,5.0
3886,3.0
3887,3.0
3890,3.0
3894,2.0
3895,5.0
3896,3.33
3898,1.5
3899,5.0
3902,2.5
3903,5.0
3904,4.0
3905,1.0
3908,2.0
3911,4.0
3916,4.0
3918,4.5
3922,5.0
3924,3.0
3925,2.5
3926,3.0
3927,2.0
3928,1.0
3929,2.0
3932,2.0
3936,2.67
3938,2.0
3939,1.0
3941,5.0
3942,5.0
3943,3.0
3944,1.5
3950,5.0
3956,3.5
3959,3.67
3960,2.0
3964,3.0
3965,2.0
3969,2.5
3974,4.0
3975,3.0
3976,4.0
3978,2.0
3979,3.0
3980,1.5
3982,5.0
3983,3.0
3988,3.0
3990,2.0
3992,2.0
3995,2.0
3997,1.0
3999,1.0
1,2.71
2,3.14
3,2.75
4,3.0
5,3.5
6,3.17
7,2.75
8,3.17
9,3.0
10,2.0
11,2.8
12,2.33
13,2.44
14,2.75
15,2.5
16,4.5
17,3.25
19,3.2
20,3.12
21,3.0
22,3.0
23,3.64
24,2.5
25,1.67
26,2.33
28,4.0
29,2.0
30,2.25
31,3.62
33,3.14
34,3.0
35,3.0
36,2.65
37,3.0
38,2.0
39,3.5
40,4.11
41,2.4
42,3.2
43,2.33
44,2.75
45,2.75
46,3.6
47,2.4
48,2.8
49,3.43
50,2.0
51,3.17
52,3.31
53,1.0
54,2.33
55,3.8
57,2.44
58,2.67
59,3.38
60,2.6
61,2.0
62,2.5
63,2.6
64,3.12
65,2.75
66,3.5
67,1.67
68,2.83
69,3.22
70,3.12
71,2.71
72,3.22
73,3.67
74,2.14
75,4.17
76,2.0
77,1.2
78,3.11
79,1.5
80,3.0
81,2.0
82,3.33
83,3.0
84,2.56
85,2.67
86,3.71
87,3.4
88,3.5
89,2.2
90,2.78
91,2.86
92,2.0
93,2.8
94,4.25
95,3.83
96,3.0
97,3.2
98,3.4
99,3.33
100,2.0
101,2.83
102,3.5
104,2.0
105,3.0
106,2.25
107,1.0
109,3.0
110,4.75
111,2.25
112,2.6
113,3.0
116,2.4
117,3.71
118,2.67
119,3.4
120,3.33
121,2.6
122,1.0
123,3.33
124,2.17
125,2.88
127,4.2
128,2.8
130,5.0
131,2.71
132,2.43
133,3.0
134,4.33
135,1.33
136,3.0
137,3.0
138,3.0
139,3.33
140,2.67
141,2.67
142,2.5
143,2.88
144,2.5
145,2.69
146,2.0
147,3.0
148,3.67
149,3.67
150,2.7
151,5.0
152,3.67
153,3.6
154,1.0
155,3.17
156,3.0
157,3.0
158,4.0
159,3.1
160,3.75
161,3.0
162,4.0
163,1.0
164,2.0
165,4.12
166,2.8
167,3.2
168,2.75
169,3.4
170,2.0
171,2.8
172,3.0
173,3.33
174,2.67
176,2.75
177,3.67
178,3.3
179,3.5
180,2.33
181,5.0
182,2.33
183,1.0
184,2.08
185,4.75
186,4.0
187,4.5
188,2.8
189,2.12
190,2.6
191,4.0
192,2.43
193,2.91
194,2.78
195,2.67
196,3.25
197,2.67
199,3.78
200,3.57
201,2.56
203,2.75
204,2.6
206,3.25
207,3.0
208,2.44
210,2.83
211,2.56
212,2.57
213,1.0
214,3.33
215,2.4
216,3.0
217,3.5
218,3.0
219,2.6
220,3.67
221,3.0
222,1.5
223,1.0
224,3.0
225,3.0
226,3.17
227,2.22
228,2.4
229,3.5
230,3.67
231,3.5
232,2.5
233,4.0
234,3.0
235,3.0
236,3.0
237,2.4
238,2.0
239,2.4
240,5.0
242,2.25
243,3.8
244,4.33
246,2.4
248,3.67
249,2.0
250,2.67
251,2.4
252,2.33
253,3.36
254,4.14
255,3.5
256,2.67
257,3.5
258,4.0
259,4.17
260,3.0
261,2.29
262,2.57
263,1.5
264,3.2
265,2.0
266,2.29
267,2.0
268,3.38
269,3.8
270,1.0
271,2.25
272,3.33
273,1.5
274,2.5
275,2.83
276,2.89
277,3.62
278,2.29
279,3.09
280,2.67
281,3.2
282,2.0
283,3.38
284,3.0
285,2.75
286,2.43
287,2.17
288,3.67
289,1.5
290,3.0
291,2.78
292,3.2
293,2.88
294,2.5
295,2.56
296,4.0
297,2.38
298,3.0
299,2.4
300,2.75
301,2.33
302,2.29
303,2.5
304,3.0
305,2.33
307,2.45
308,3.0
309,2.5
310,2.67
312,3.0
313,4.0
314,2.5
315,3.0
316,4.0
317,1.33
318,3.0
319,2.0
320,3.44
321,2.6
323,3.0
324,2.0
325,3.0
326,2.67
327,3.5
328,3.75
329,2.86
330,3.0
331,4.25
332,3.0
333,1.0
334,3.0
335,2.67
336,2.33
337,2.33
338,3.0
339,2.67
340,2.83
342,3.0
343,2.33
344,3.25
345,3.0
346,3.33
347,3.75
348,2.78
349,2.5
350,3.0
351,3.43
352,2.83
354,4.0
355,3.0
356,2.75
357,3.5
358,2.64
359,3.0
360,2.5
361,2.0
363,2.75
365,3.4
366,3.0
367,3.25
369,3.17
370,5.0
371,2.67
372,3.0
373,3.5
374,2.67
375,3.17
376,2.3
377,1.0
378,3.43
379,2.43
380,3.0
381,2.25
382,1.0
383,2.57
384,3.0
385,3.0
386,2.5
387,3.0
388,4.5
389,2.0
390,2.25
391,3.6
392,2.83
393,2.17
394,3.09
395,2.5
396,2.6
397,2.4
398,3.2
399,4.5
401,2.8
402,3.75
403,2.82
404,2.36
405,3.2
406,2.5
407,3.22
408,3.5
409,3.2
410,3.0
411,3.43
412,2.0
413,2.6
414,3.12
415,3.8
416,2.67
417,2.78
418,3.0
419,4.29
420,3.0
421,2.0
422,3.67
423,2.5
424,3.17
425,3.5
426,3.8
427,2.62
428,3.33
429,2.75
430,3.75
431,1.0
432,3.11
433,3.0
434,3.0
435,3.25
436,3.6
437,2.91
438,5.0
439,3.4
440,2.67
441,1.5
442,3.33
443,3.5
444,2.43
445,3.11
446,3.22
448,3.86
449,4.12
451,3.22
452,3.67
453,2.25
454,2.57
455,3.17
456,2.5
457,3.0
458,1.5
459,1.8
460,2.67
461,3.67
462,3.0
464,2.86
465,2.5
466,2.64
467,3.75
468,2.93
469,3.0
470,2.2
471,3.89
472,2.3
473,2.29
475,3.43
476,2.85
477,4.0
478,3.67
479,3.25
480,2.83
481,3.0
482,2.55
483,1.8
484,2.57
485,2.83
486,3.33
487,4.0
488,3.0
489,2.8
490,3.2
492,3.33
494,4.0
496,3.25
497,3.8
498,1.5
499,3.33
500,3.5
501,4.0
502,3.0
503,2.0
504,3.4
505,3.57
506,3.0
507,2.5
508,3.36
509,3.42
510,4.25
511,3.83
512,4.0
513,3.12
514,2.67
515,4.67
516,3.2
517,1.67
518,4.0
519,2.33
521,3.82
522,3.33
524,4.22
526,3.29
527,3.0
528,2.5
530,3.71
531,2.75
532,3.0
533,2.17
534,3.4
535,5.0
536,1.0
537,3.4
538,2.0
539,3.2
540,3.0
542,1.5
543,2.86
544,2.0
545,3.6
546,1.75
547,2.88
548,3.56
549,3.33
550,2.0
551,4.5
552,3.5
553,3.33
554,3.0
555,4.14
556,2.67
557,3.2
558,2.33
559,3.44
560,2.5
561,5.0
562,2.25
563,3.0
564,1.0
565,2.0
566,2.84
567,3.0
569,4.22
570,2.9
571,1.0
572,4.33
573,3.67
574,3.14
575,2.62
576,3.11
577,3.2
578,3.86
579,3.8
581,4.09
582,5.0
583,4.0
584,5.0
585,3.67
586,3.14
587,3.5
588,2.75
589,2.56
590,3.0
591,3.0
592,2.0
593,3.0
594,3.71
595,3.2
596,3.33
597,2.83
598,2.89
599,2.5
600,3.5
601,3.0
602,3.0
603,2.89
604,3.18
605,2.0
606,3.5
607,3.57
608,2.67
609,3.5
610,2.0
611,2.0
612,2.44
613,3.29
615,1.0
616,3.2
617,2.9
618,3.0
619,3.57
620,3.75
621,2.0
622,4.0
623,2.5
625,3.44
626,3.57
627,2.67
628,4.0
629,3.0
630,3.0
631,1.5
632,3.6
633,3.56
634,4.33
635,5.0
636,4.25
637,3.88
638,3.88
639,3.0
640,3.14
641,5.0
642,1.8
643,2.2
644,2.5
645,3.0
646,2.5
647,2.91
648,2.0
649,4.0
650,2.4
651,2.9
652,2.9
653,3.12
654,2.86
655,2.17
656,3.12
657,3.2
658,2.8
659,3.5
660,3.82
661,3.0
662,3.5
663,2.0
665,3.5
666,2.0
667,4.5
668,4.0
669,3.17
670,2.25
672,3.2
673,3.8
674,3.43
676,2.0
677,3.5
678,2.5
679,2.73
680,3.0
681,2.57
682,3.25
683,3.29
684,2.8
685,3.0
686,3.4
687,5.0
688,1.8
689,2.38
690,3.5
691,3.2
692,3.5
693,4.25
694,2.2
695,4.0
696,3.6
697,3.08
698,2.5
699,3.6
701,4.0
702,3.44
703,3.75
704,1.0
705,3.0
706,2.33
707,3.0
708,3.0
709,3.33
710,2.6
711,3.88
712,2.86
713,5.0
714,3.5
715,3.5
716,3.5
717,2.25
718,3.67
719,3.89
720,3.33
721,2.0
722,2.43
723,5.0
724,2.25
725,3.0
726,3.33
727,3.17
728,3.6
729,1.0
730,3.67
731,3.33
732,3.25
733,3.0
734,2.14
735,4.33
736,2.0
737,3.67
738,3.0
739,1.33
740,3.2
741,3.38
742,2.6
743,3.0
744,2.75
745,3.12
746,3.83
747,2.75
748,3.8
749,2.92
751,3.6
752,2.8
753,3.0
754,1.0
755,3.0
756,2.33
757,3.83
758,5.0
759,2.25
760,3.25
761,3.8
762,5.0
763,3.0
764,3.0
765,4.0
766,2.5
767,3.0
768,2.75
769,5.0
770,3.75
771,4.0
772,3.0
773,3.0
774,2.8
775,3.09
776,3.64
777,2.25
778,3.08
779,3.5
780,4.0
781,2.0
782,3.4
783,2.57
784,4.0
785,3.0
786,3.75
787,2.2
788,2.6
789,3.0
790,3.5
791,3.0
792,3.57
793,2.5
794,3.8
795,3.17
796,3.29
797,3.12
798,2.25
799,2.8
800,3.12
801,1.86
802,3.8
803,3.11
804,2.33
805,3.3
806,3.0
808,2.0
809,2.67
810,3.0
811,3.71
812,2.86
813,3.46
814,2.75
815,2.9
816,4.0
817,2.0
818,5.0
819,3.75
820,3.0
821,2.5
822,3.5
823,2.33
824,2.5
825,3.4
826,2.75
827,3.43
828,2.5
829,2.33
830,2.0
831,2.8
832,2.0
833,2.0
834,2.43
835,3.3
836,5.0
837,3.29
838,2.6
839,1.67
840,2.67
841,3.25
842,1.0
843,2.0
844,3.4
845,3.17
846,2.5
847,3.17
848,3.6
849,2.5
850,3.33
851,2.0
852,4.0
853,2.92
854,2.62
855,2.75
856,3.2
857,4.5
858,2.71
859,3.0
860,3.67
861,3.4
862,2.67
863,4.0
864,4.4
865,1.75
867,2.5
868,2.17
869,2.0
870,3.62
872,3.0
873,2.0
874,1.0
875,2.29
876,2.9
877,3.0
878,2.67
879,4.33
880,2.71
881,3.27
882,1.0
883,4.25
886,2.0
887,3.0
888,3.4
889,2.5
890,3.14
891,4.5
892,2.9
893,3.5
894,2.67
895,3.0
896,3.33
897,2.18
898,2.0
899,3.71
901,4.25
902,4.0
903,1.0
904,2.38
905,2.5
906,3.0
907,2.5
908,4.0
909,2.73
910,3.18
911,3.0
912,3.0
913,2.8
915,1.75
916,3.25
917,2.17
918,4.0
919,2.5
920,3.27
921,2.0
922,3.0
923,3.62
925,2.33
926,2.0
927,2.6
928,2.62
929,2.62
930,2.67
931,3.25
932,2.43
933,2.1
934,4.0
935,3.0
936,2.89
937,1.0
938,3.0
939,4.5
940,2.57
941,3.75
942,2.5
943,2.5
944,3.67
945,2.0
946,4.0
947,2.0
948,2.75
949,3.25
950,3.5
951,3.75
952,3.0
953,2.83
954,3.0
955,3.0
957,3.0
959,2.8
960,2.67
961,3.5
962,3.15
963,2.67
964,3.17
965,2.71
966,3.0
967,2.86
968,1.75
969,5.0
971,3.5
972,3.0
973,2.0
974,3.0
975,3.0
976,3.4
977,4.33
978,3.2
979,3.75
980,4.33
981,3.33
982,4.5
984,3.44
986,2.67
987,3.0
988,4.0
989,3.0
990,5.0
991,2.25
992,3.67
994,1.5
995,2.25
996,3.5
997,3.0
998,3.0
999,3.33
1000,2.4
1003,3.0
1004,2.33
1005,2.12
1006,2.0
1007,3.5
1008,3.5
1010,3.0
1011,3.0
1012,1.5
1013,3.0
1014,4.5
1016,3.0
1018,3.4
1019,3.75
1020,1.5
1021,1.0
1022,3.38
1023,2.0
1024,2.5
1025,3.5
1026,3.33
1027,4.0
1028,4.5
1029,2.5
1031,1.5
1032,3.0
1033,4.5
1034,2.67
1035,5.0
1036,3.0
1037,3.57
1038,2.5
1039,2.67
1042,2.9
1043,3.5
1044,2.75
1045,3.5
1046,3.0
1047,4.2
1049,3.5
1051,2.8
1052,3.0
1053,2.0
1055,2.2
1056,4.0
1057,5.0
1058,4.0
1059,4.25
1060,4.0
1061,2.25
1062,3.67
1063,2.25
1064,2.33
1065,3.0
1066,3.0
1067,1.0
1068,3.0
1069,4.0
1070,4.33
1071,3.0
1073,2.0
1074,1.5
1075,4.57
1076,2.75
1077,3.5
1078,2.2
1079,3.67
1080,3.0
1081,1.5
1082,4.0
1083,3.0
1084,4.0
1085,2.67
1086,2.0
1087,3.0
1088,4.33
1089,1.5
1090,5.0
1091,2.0
1092,4.0
1093,3.0
1094,3.75
1095,3.0
1096,5.0
1097,2.5
1098,4.0
1099,4.5
1101,2.44
1102,3.5
1103,3.8
1104,4.0
1106,3.0
1107,3.5
1108,4.0
1109,3.25
1110,2.4
1111,1.67
1112,4.0
1113,3.5
1114,2.0
1116,5.0
1117,3.4
1118,5.0
1119,3.5
1120,3.0
1121,3.0
1122,2.33
1123,2.67
1124,3.8
1125,1.0
1126,2.0
1127,4.29
1128,2.44
1129,3.0
1130,2.0
1131,2.0
1132,1.0
1133,4.0
1134,2.8
1135,3.67
1136,3.0
1137,3.67
1138,4.0
1139,2.75
1141,2.0
1142,3.6
1144,1.5
1145,3.33
1146,3.67
1147,4.5
1148,2.2
1149,3.33
1150,2.33
1151,2.67
1152,3.33
1153,2.0
1154,2.86
1155,4.0
1156,2.0
1158,1.0
1159,3.75
1160,2.33
1161,3.5
1162,3.0
1163,3.33
1164,2.67
1165,3.43
1166,3.43
1167,3.0
1169,2.33
1170,4.0
1171,3.5
1172,4.0
1173,3.0
1175,3.0
1177,4.5
1178,3.5
1179,4.0
1180,3.0
1181,3.33
1182,4.5
1183,3.25
1185,2.5
1187,1.5
1188,2.0
1189,3.33
1190,1.83
1191,2.0
1192,2.75
1194,3.5
1196,2.5
1197,4.0
1198,2.25
1199,2.5
1200,3.0
1202,2.09
1203,1.75
1204,3.67
1205,3.0
1206,2.67
1207,4.33
1208,1.0
1209,1.6
1210,4.5
1211,4.25
1212,2.0
1213,3.0
1215,3.0
1217,3.67
1219,1.0
1220,3.0
1221,1.5
1222,4.5
1223,3.5
1224,3.67
1225,1.33
1226,3.0
1227,3.5
1228,3.5
1229,2.2
1230,2.5
1231,3.33
1232,4.0
1234,2.0
1235,5.0
1236,3.0
1237,2.75
1238,3.0
1239,2.5
1240,3.0
1241,2.33
1242,2.0
1245,3.67
1247,3.33
1248,3.67
1249,4.0
1250,2.67
1252,1.0
1254,4.0
1255,2.0
1256,3.0
1257,4.0
1259,2.0
1260,3.67
1261,5.0
1262,2.0
1263,4.5
1264,1.5
1265,3.75
1266,3.33
1267,1.0
1268,4.5
1270,4.0
1271,1.0
1272,2.5
1273,2.0
1274,1.2
1276,5.0
1277,2.67
1278,2.0
1279,2.33
1280,1.0
1281,4.5
1282,2.0
1284,3.0
1285,3.0
1286,2.25
1287,4.33
1288,1.0
1289,2.33
1290,2.64
1291,2.0
1292,3.5
1293,3.0
1296,2.33
1297,5.0
1299,3.75
1300,2.71
1301,3.25
1302,1.5
1303,3.5
1304,1.0
1305,2.0
1306,5.0
1307,3.33
1308,3.0
1309,4.5
1310,4.0
1311,3.6
1313,4.5
1314,2.2
1315,5.0
1316,3.4
1317,3.33
1318,3.5
1319,2.4
1320,5.0
1321,2.29
1322,3.5
1323,5.0
1324,4.0
1326,3.0
1327,3.2
1329,3.0
1330,3.75
1331,3.0
1332,2.38
1333,5.0
1334,1.0
1335,3.0
1336,3.5
1337,3.0
1339,2.0
1340,2.0
1341,3.25
1342,4.0
1343,5.0
1344,5.0
1348,2.0
1349,2.5
1350,1.5
1351,3.25
1352,2.0
1353,3.25
1354,3.71
1355,3.0
1356,1.0
1357,2.0
1358,2.0
1359,3.0
1360,2.0
1363,3.33
1365,3.0
1366,4.0
1367,4.0
1368,4.0
1369,2.33
1370,2.25
1372,2.5
1373,4.0
1374,3.0
1375,2.33
1377,3.75
1378,3.5
1379,4.5
1380,2.0
1381,2.67
1382,3.2
1383,5.0
1384,4.25
1386,5.0
1387,3.71
1388,2.6
1389,3.6
1390,2.5
1391,3.5
1392,2.67
1393,1.0
1394,3.0
1396,3.5
1397,3.33
1398,3.0
1399,3.25
1400,3.0
1401,3.0
1402,3.5
1403,3.8
1404,3.5
1405,2.0
1406,2.67
1407,3.0
1408,3.5
1409,3.57
1410,3.0
1411,3.6
1413,2.83
1414,3.25
1415,2.0
1416,4.0
1417,3.67
1418,2.0
1419,2.0
1420,3.2
1421,3.0
1422,4.0
1423,4.0
1426,3.67
1427,3.25
1428,5.0
1429,1.5
1430,1.0
1431,3.17
1433,2.0
1434,2.67
1435,1.83
1436,4.0
1437,3.75
1438,3.0
1439,3.0
1440,3.0
1441,2.83
1442,3.0
1443,5.0
1446,3.33
1447,4.33
1448,2.67
1449,3.43
1450,4.0
1451,3.0
1452,3.25
1453,4.12
1454,3.0
1455,1.5
1456,2.33
1457,2.5
1459,2.5
1460,5.0
1461,2.67
1462,3.67
1463,3.43
1465,2.75
1466,2.33
1467,2.67
1468,3.0
1469,3.4
1470,4.0
1471,1.0
1472,3.0
1473,1.6
1474,4.0
1475,5.0
1477,2.75
1478,2.75
1479,2.33
1480,2.0
1481,4.0
1485,3.5
1486,2.67
1487,2.67
1488,2.25
1489,2.5
1491,2.75
1492,2.0
1493,1.33
1495,3.0
1496,4.0
1497,3.33
1500,3.25
1501,3.0
1503,3.5
1504,3.83
1505,2.56
1506,2.5
1507,2.43
1508,2.83
1509,2.62
1510,5.0
1511,3.5
1512,1.57
1513,3.5
1514,2.5
1515,3.22
1516,3.0
1518,3.0
1519,3.0
1520,2.5
1521,4.0
1523,1.75
1524,2.5
1525,3.57
1526,1.67
1527,3.0
1528,3.0
1529,2.0
1530,3.0
1532,3.5
1533,2.5
1535,2.5
1536,1.0
1538,2.75
1539,3.0
1541,4.17
1543,3.0
1544,3.0
1545,2.0
1546,1.0
1547,3.5
1549,2.8
1550,3.5
1551,3.0
1553,2.0
1554,2.0
1555,3.5
1556,3.5
1557,2.5
1558,3.0
1559,3.5
1560,2.0
1561,2.0
1562,3.0
1563,3.0
1564,3.25
1565,2.0
1566,2.8
1567,2.56
1568,2.88
1570,1.0
1571,2.17
1573,3.67
1575,4.0
1576,4.0
1577,3.5
1578,4.67
1579,3.0
1580,2.89
1581,3.5
1582,2.2
1583,1.67
1584,3.14
1585,2.0
1586,5.0
1588,3.25
1589,4.0
1590,2.25
1591,2.0
1592,4.25
1594,3.0
1596,2.5
1597,3.0
1598,2.14
1599,3.0
1600,3.67
1601,3.5
1603,2.5
1605,4.0
1606,1.83
1607,3.56
1608,3.0
1609,4.67
1610,3.0
1611,3.0
1612,3.67
1613,1.0
1614,4.0
1615,2.25
1616,2.6
1617,3.33
1619,5.0
1620,3.5
1621,3.17
1622,4.0
1623,3.0
1625,4.33
1626,4.0
1627,2.33
1628,2.67
1629,3.67
1630,2.33
1632,4.5
1633,2.33
1635,3.0
1636,1.0
1637,4.0
1638,4.33
1639,3.33
1640,2.75
1641,3.0
1642,2.5
1643,2.0
1644,3.67
1647,4.0
1649,2.25
1652,4.0
1653,3.0
1654,3.25
1655,2.6
1656,2.5
1658,4.25
1659,3.25
1660,3.0
1661,2.0
1662,3.2
1664,3.0
1665,2.0
1666,3.0
1668,3.5
1669,1.0
1670,4.0
1672,2.0
1673,3.0
1675,5.0
1676,2.75
1677,2.33
1679,5.0
1680,3.0
1681,3.17
1682,4.0
1683,2.0
1684,3.0
1685,4.0
1686,1.67
1688,1.0
1689,2.2
1691,2.67
1692,3.0
1696,1.5
1698,3.6
1699,1.67
1700,2.4
1701,3.0
1702,4.5
1703,3.5
1704,3.0
1705,3.0
1707,4.25
1709,2.0
1710,1.5
1712,2.25
1713,4.5
1714,2.4
1716,2.75
1718,4.0
1719,3.5
1720,2.5
1721,3.5
1723,3.0
1724,2.0
1725,3.67
1726,3.33
1727,2.6
1728,2.6
1729,2.0
1731,3.0
1733,4.0
1734,2.67
1735,2.33
1736,1.67
1737,2.0
1738,3.2
1739,1.5
1740,2.4
1742,2.33
1743,3.0
1745,3.0
1746,2.5
1747,3.33
1748,4.5
1750,3.0
1751,3.0
1752,2.33
1753,3.67
1754,2.0
1755,2.17
1756,4.0
1757,2.5
1758,3.5
1759,2.0
1760,3.0
1761,3.0
1762,2.17
1763,3.5
1764,4.67
1765,5.0
1766,5.0
1767,2.5
1768,1.86
